,Corporation,SDG(s) ,Source Name,Source,Source Type,Source Date,Source Author,Explicit or Implicit,Notes,Relevant Country
210,Intuit,13,Intuit Corporate Social Responsbility Report,https://www.intuit.com/content/dam/intuit/intuitcom/documents/company/intuit-csr-report-2018.pdf,PDF,,,Implicit,"""Intuit supports the Learning for Life program, focused on improving educational outcomes for disadvantaged young Australians."" "" Projects include clean cook
stoves in India, Guatemala and Kenya, and community–based
forest preservation projects in Madagascar, Borneo, Brazil,
Zimbabwe and Sierra Leone""",Madagascar
211,Intuit,13,Intuit Corporate Social Responsbility Report,https://www.intuit.com/content/dam/intuit/intuitcom/documents/company/intuit-csr-report-2018.pdf,PDF,,,Implicit,"""Intuit supports the Learning for Life program, focused on improving educational outcomes for disadvantaged young Australians."" "" Projects include clean cook
stoves in India, Guatemala and Kenya, and community–based
forest preservation projects in Madagascar, Borneo, Brazil,
Zimbabwe and Sierra Leone""",Borneo
212,Intuit,13,Intuit Corporate Social Responsbility Report,https://www.intuit.com/content/dam/intuit/intuitcom/documents/company/intuit-csr-report-2018.pdf,PDF,,,Implicit,"""Intuit supports the Learning for Life program, focused on improving educational outcomes for disadvantaged young Australians."" "" Projects include clean cook
stoves in India, Guatemala and Kenya, and community–based
forest preservation projects in Madagascar, Borneo, Brazil,
Zimbabwe and Sierra Leone""",Brazil
213,Intuit,13,Intuit Corporate Social Responsbility Report,https://www.intuit.com/content/dam/intuit/intuitcom/documents/company/intuit-csr-report-2018.pdf,PDF,,,Implicit,"""Intuit supports the Learning for Life program, focused on improving educational outcomes for disadvantaged young Australians."" "" Projects include clean cook
stoves in India, Guatemala and Kenya, and community–based
forest preservation projects in Madagascar, Borneo, Brazil,
Zimbabwe and Sierra Leone""",Zimbabwe
214,Intuit,13,Intuit Corporate Social Responsbility Report,https://www.intuit.com/content/dam/intuit/intuitcom/documents/company/intuit-csr-report-2018.pdf,PDF,,,Implicit,"""Intuit supports the Learning for Life program, focused on improving educational outcomes for disadvantaged young Australians."" "" Projects include clean cook
stoves in India, Guatemala and Kenya, and community–based
forest preservation projects in Madagascar, Borneo, Brazil,
Zimbabwe and Sierra Leone""",Sierra Leone
215,InFocus,3,Corporate Responsiblity Policy,http://www.infocusresources.com/about/csr,Webpage,,,Implicit,"Ensure fair pay and conditions for our workers. 
Recruit locally and ensure diversity and equal opportunities in the workforce.
Respect the rights of our workforce to enter into collective bargaining arrangements and join trades unions.
Consult our workforce on our proposals, especially regards health & safety and significant organisational change.
We maintain our premises to provide a safe, healthy working environment where people want to work.
Will not tolerate any discrimination or harassment of people or others.
Ensure that no bribery, corruption or fraud occurs within our company, and that we operate in a sound and ethical way.
",United States (local)
216,InFocus,5,Corporate Responsiblity Policy,http://www.infocusresources.com/about/csr,Webpage,,,Implicit,"Ensure fair pay and conditions for our workers. 
Recruit locally and ensure diversity and equal opportunities in the workforce.
Respect the rights of our workforce to enter into collective bargaining arrangements and join trades unions.
Consult our workforce on our proposals, especially regards health & safety and significant organisational change.
We maintain our premises to provide a safe, healthy working environment where people want to work.
Will not tolerate any discrimination or harassment of people or others.
Ensure that no bribery, corruption or fraud occurs within our company, and that we operate in a sound and ethical way.
",United States (local)
217,InFocus,9,Corporate Responsiblity Policy,http://www.infocusresources.com/about/csr,Webpage,,,Implicit,"Ensure fair pay and conditions for our workers. 
Recruit locally and ensure diversity and equal opportunities in the workforce.
Respect the rights of our workforce to enter into collective bargaining arrangements and join trades unions.
Consult our workforce on our proposals, especially regards health & safety and significant organisational change.
We maintain our premises to provide a safe, healthy working environment where people want to work.
Will not tolerate any discrimination or harassment of people or others.
Ensure that no bribery, corruption or fraud occurs within our company, and that we operate in a sound and ethical way.
",United States (local)
218,InFocus,10,Corporate Responsiblity Policy,http://www.infocusresources.com/about/csr,Webpage,,,Implicit,"Ensure fair pay and conditions for our workers. 
Recruit locally and ensure diversity and equal opportunities in the workforce.
Respect the rights of our workforce to enter into collective bargaining arrangements and join trades unions.
Consult our workforce on our proposals, especially regards health & safety and significant organisational change.
We maintain our premises to provide a safe, healthy working environment where people want to work.
Will not tolerate any discrimination or harassment of people or others.
Ensure that no bribery, corruption or fraud occurs within our company, and that we operate in a sound and ethical way.
",United States (local)
219,InFocus,16,Corporate Responsiblity Policy,http://www.infocusresources.com/about/csr,Webpage,,,Implicit,"Ensure fair pay and conditions for our workers. 
Recruit locally and ensure diversity and equal opportunities in the workforce.
Respect the rights of our workforce to enter into collective bargaining arrangements and join trades unions.
Consult our workforce on our proposals, especially regards health & safety and significant organisational change.
We maintain our premises to provide a safe, healthy working environment where people want to work.
Will not tolerate any discrimination or harassment of people or others.
Ensure that no bribery, corruption or fraud occurs within our company, and that we operate in a sound and ethical way.
",United States (local)
220,JourneyEd.com,4,Homepage,http://www.journeyed.com/,Homepage,,,Implicit,,United States
221,Lenovo,4,2017-2018 CSR Report,https://www.lenovo.com/us/en/social_responsibility/2017.18-lenovo-sustainability-report.pdf,PDF,,,Explicit,"""Lenovo has well-established programs to ensure
we operate sustainably and responsibly, following
our long-standing commitment to ethical corporate
citizenship and promoting sustainability in all our
activities. We became a Global Compact signatory
in 2009. There are aspects of our business,
projects, programs and activities that we can
readily identify as contributing toward achieving
SDGs""",Global
222,Lenovo,5,2017-2018 CSR Report,https://www.lenovo.com/us/en/social_responsibility/2017.18-lenovo-sustainability-report.pdf,PDF,,,Explicit,"""Lenovo has well-established programs to ensure
we operate sustainably and responsibly, following
our long-standing commitment to ethical corporate
citizenship and promoting sustainability in all our
activities. We became a Global Compact signatory
in 2009. There are aspects of our business,
projects, programs and activities that we can
readily identify as contributing toward achieving
SDGs""",Global
223,Lenovo,8,2017-2018 CSR Report,https://www.lenovo.com/us/en/social_responsibility/2017.18-lenovo-sustainability-report.pdf,PDF,,,Explicit,"""Lenovo has well-established programs to ensure
we operate sustainably and responsibly, following
our long-standing commitment to ethical corporate
citizenship and promoting sustainability in all our
activities. We became a Global Compact signatory
in 2009. There are aspects of our business,
projects, programs and activities that we can
readily identify as contributing toward achieving
SDGs""",Global
224,Lenovo,9,2017-2018 CSR Report,https://www.lenovo.com/us/en/social_responsibility/2017.18-lenovo-sustainability-report.pdf,PDF,,,Explicit,"""Lenovo has well-established programs to ensure
we operate sustainably and responsibly, following
our long-standing commitment to ethical corporate
citizenship and promoting sustainability in all our
activities. We became a Global Compact signatory
in 2009. There are aspects of our business,
projects, programs and activities that we can
readily identify as contributing toward achieving
SDGs""",Global
225,Lenovo,12,2017-2018 CSR Report,https://www.lenovo.com/us/en/social_responsibility/2017.18-lenovo-sustainability-report.pdf,PDF,,,Explicit,"""Lenovo has well-established programs to ensure
we operate sustainably and responsibly, following
our long-standing commitment to ethical corporate
citizenship and promoting sustainability in all our
activities. We became a Global Compact signatory
in 2009. There are aspects of our business,
projects, programs and activities that we can
readily identify as contributing toward achieving
SDGs""",Global
226,Lenovo,13,2017-2018 CSR Report,https://www.lenovo.com/us/en/social_responsibility/2017.18-lenovo-sustainability-report.pdf,PDF,,,Explicit,"""Lenovo has well-established programs to ensure
we operate sustainably and responsibly, following
our long-standing commitment to ethical corporate
citizenship and promoting sustainability in all our
activities. We became a Global Compact signatory
in 2009. There are aspects of our business,
projects, programs and activities that we can
readily identify as contributing toward achieving
SDGs""",Global
227,Linksys (Belkin),13,Tweet: Linksys South Africa,https://twitter.com/LinksysZA/status/661217995503632384,Tweet,11/3/2015,@LinksysZA,Implicit,"""Climate change in the eyes of El Nino? http://buff.ly/1Wrofa4  <- and "" it might only be just getting started.""""",Mexico
228,Linksys (Belkin),12,Belkin Statement on Slavery and Human Trafficking,https://www.linksys.com/us/supply-chain-responsibility/,Webpage,,,Implicit,,United States
229,Linksys (Belkin),16,Belkin Statement on Slavery and Human Trafficking,https://www.linksys.com/us/supply-chain-responsibility/,Webpage,,,Implicit,,United States
230,Litmos,0,,,,,,,,nan
231,Little Green Light,17,About (Our Team),https://www.littlegreenlight.com/about/,Webpage,,,Implicit,"""Little Green Light helps nonprofits improve fundraising and donor relationships""",nan
232,LogMeIn (formerly Citrix),2,Corporate Social Responsibility,CORPORATE SOCIAL RESPONSIBILITY,Webpage,,,Explicit,"Explicit mentions SDGs, but did not Explicit connect programs to the SDGs they thought they addressed",United States
